1.000000000000000000e+00,4.838718748648613288e-01,5.073866014751010622e-01,3.253170166096291949e-01,2.644981828173992300e-01,6.619087054722493091e-02,1.153994387198974403e-01,3.552684912646321136e-01,4.786395801832551422e-01,5.612709242782488728e-01,4.124713285414614572e-01,3.045161388538400460e-01,1.876093526368433628e-01
4.838718748648613288e-01,1.000000000000000000e+00,3.926999003214469708e-01,2.786354955099162867e-01,2.713522514504194683e-01,1.291471116744074832e-01,1.473792991133185404e-01,3.946134434653018608e-01,4.617018638960627142e-01,4.208213392440098288e-01,4.770019139040600487e-01,3.328643616679392570e-01,2.653403536455239964e-01
5.073866014751010622e-01,3.926999003214469708e-01,1.000000000000000000e+00,5.203365781284956526e-01,4.240163159226799094e-01,8.868974269760110385e-02,6.557369474325122627e-02,2.500457931831392977e-01,4.178481246598839127e-01,6.806990645263863993e-01,5.229678827571627719e-01,4.020437689895653421e-01,3.490904836681329448e-01
3.253170166096291949e-01,2.786354955099162867e-01,5.203365781284956526e-01,1.000000000000000000e+00,4.648353110922573417e-01,1.900527921578100687e-01,6.285215762901374958e-02,1.293090489490228978e-01,3.445293925142136060e-01,4.405902832103882338e-01,3.791673810683142132e-01,4.466938526530918607e-01,4.166572458471034524e-01
2.644981828173992300e-01,2.713522514504194683e-01,4.240163159226799094e-01,4.648353110922573417e-01,1.000000000000000000e+00,3.554314594428313323e-01,1.261587263428937677e-01,1.047222737169633405e-01,2.438502790784892738e-01,3.587008915159954348e-01,5.175315220552972884e-01,6.980253066329342726e-01,5.320952702337318208e-01
6.619087054722493091e-02,1.291471116744074832e-01,8.868974269760110385e-02,1.900527921578100687e-01,3.554314594428313323e-01,1.000000000000000000e+00,2.147669404295435569e-01,1.039075728511897612e-01,8.464878008398639408e-02,1.010255322172428638e-01,2.284252202669163068e-01,3.431132862832181329e-01,4.090387442580303845e-01
1.153994387198974403e-01,1.473792991133185404e-01,6.557369474325122627e-02,6.285215762901374958e-02,1.261587263428937677e-01,2.147669404295435569e-01,1.000000000000000000e+00,3.999506698725691645e-01,1.165233952237541976e-01,6.923504498548800623e-02,1.203259907775957316e-01,1.202319805710546502e-01,7.054274129601723065e-02
3.552684912646321136e-01,3.946134434653018608e-01,2.500457931831392977e-01,1.293090489490228978e-01,1.047222737169633405e-01,1.039075728511897612e-01,3.999506698725691645e-01,1.000000000000000000e+00,2.892334065240301233e-01,2.825349302782541594e-01,2.135131484677636471e-01,1.074338715970327568e-01,1.577463608147404439e-01
4.786395801832551422e-01,4.617018638960627142e-01,4.178481246598839127e-01,3.445293925142136060e-01,2.438502790784892738e-01,8.464878008398639408e-02,1.165233952237541976e-01,2.892334065240301233e-01,1.000000000000000000e+00,5.245695752714663040e-01,4.661781551170854354e-01,2.824040745178532652e-01,2.137482579915001568e-01
5.612709242782488728e-01,4.208213392440098288e-01,6.806990645263863993e-01,4.405902832103882338e-01,3.587008915159954348e-01,1.010255322172428638e-01,6.923504498548800623e-02,2.825349302782541594e-01,5.245695752714663040e-01,1.000000000000000000e+00,5.243568055778017323e-01,3.677057760499076733e-01,3.043899014994179142e-01
4.124713285414614572e-01,4.770019139040600487e-01,5.229678827571627719e-01,3.791673810683142132e-01,5.175315220552972884e-01,2.284252202669163068e-01,1.203259907775957316e-01,2.135131484677636471e-01,4.661781551170854354e-01,5.243568055778017323e-01,1.000000000000000000e+00,6.185610432007129234e-01,4.154727421578708335e-01
3.045161388538400460e-01,3.328643616679392570e-01,4.020437689895653421e-01,4.466938526530918607e-01,6.980253066329342726e-01,3.431132862832181329e-01,1.202319805710546502e-01,1.074338715970327568e-01,2.824040745178532652e-01,3.677057760499076733e-01,6.185610432007129234e-01,1.000000000000000000e+00,5.536151722116419149e-01
1.876093526368433628e-01,2.653403536455239964e-01,3.490904836681329448e-01,4.166572458471034524e-01,5.320952702337318208e-01,4.090387442580303845e-01,7.054274129601723065e-02,1.577463608147404439e-01,2.137482579915001568e-01,3.043899014994179142e-01,4.154727421578708335e-01,5.536151722116419149e-01,1.000000000000000000e+00
