1.023411371237458178e+00,1.034782608695652195e+00,1.080267558528428040e+00,1.091638795986622057e+00,4.093645484949832714e-01,-3.297658862876254315e-01,-2.729096989966555142e-01,-1.478260869565217461e-01,-0.000000000000000000e+00,1.137123745819398034e-02,1.137123745819398034e-02,7.732441471571906977e-01,-1.091638795986622057e+00
-1.405436668594565452e-01,-9.369577790630424785e-02,1.561596298438398117e-02,1.249277038750722102e-01,2.342394447657604184e-01,3.591671486408326563e-01,-3.279352226720650409e-01,-2.186234817813768050e-01,-1.093117408906885829e-01,1.561596298438398117e-02,1.093117408906882221e-01,2.810873337189123689e-01,3.903990746096006048e-01
-1.631299734748010710e-01,-5.437665782493368571e-02,1.087533156498673714e-01,3.806366047745358139e-01,5.981432360742705567e-01,-8.700265251989389714e-01,-6.525198938992042841e-01,-4.622015915119363494e-01,-1.903183023872679069e-01,2.718832891246684286e-02,2.446949602122015788e-01,5.709549071618037486e-01,-7.884615384615384359e-01
8.365384615384614531e-01,8.830128205128204844e-01,1.037927350427350293e+00,1.223824786324786418e+00,1.347756410256410131e+00,1.533653846153846034e+00,-5.267094017094016145e-01,-4.027777777777777901e-01,-1.858974358974359586e-01,1.549145299145293642e-02,1.549145299145297250e-01,3.253205128205127750e-01,4.647435897435895358e-01
3.829059829059829334e-01,9.116809116809116986e-01,9.937321937321937915e-01,1.084900284900284895e+00,-3.008547008547008406e-01,-2.461538461538461398e-01,-1.823361823361823175e-01,-1.276353276353276167e-01,-3.646723646723633999e-02,9.116809116809084998e-03,4.558404558404563489e-02,1.367521367521369047e-01,2.188034188034188865e-01
1.998788612961879818e-02,5.996365838885547167e-02,2.198667474258026167e-01,3.997577225923685806e-01,4.996971532404604899e-01,6.196244700181707810e-01,-2.798304058146576234e-01,-1.798909751665654921e-01,-5.996365838885500676e-02,1.998788612961879818e-02,9.993943064809214516e-02,2.998182919442764494e-01,5.196850393700788162e-01
7.012987012987013102e-01,-3.896103896103882136e-02,3.896103896103916830e-02,1.753246753246754108e-01,2.727272727272728181e-01,3.896103896103896291e-01,-2.922077922077918610e-01,-2.142857142857142183e-01,-7.792207792207798966e-02,1.948051948051941068e-02,9.740259740259740728e-02,2.532467532467533866e-01,3.701298701298701976e-01
5.460588793922137307e-02,9.829059829059852427e-02,1.965811965811967710e-01,-4.259259259259258745e-01,-3.385565052231718775e-01,-2.621082621082620467e-01,-1.856600189933522715e-01,-1.310541310541308846e-01,-6.552706552706530352e-02,1.092117758784450811e-02,7.644824311490980295e-02,1.747388414055083272e-01,-3.385565052231718775e-01
-6.968925114620477812e-01,-6.388181355068773826e-01,9.001528273051448981e-01,-4.355578196637803212e-01,-3.484462557310241682e-01,-2.613346917982680151e-01,-1.742231278655118343e-01,-1.161487519103413940e-01,-5.807437595517095374e-02,2.903718797758521666e-02,1.161487519103413940e-01,2.322975038206822607e-01,3.484462557310236686e-01
-5.955334987593030593e-02,1.985111662531010082e-02,1.389578163771712505e-01,3.771712158808935289e-01,5.161290322580647238e-01,6.749379652605460578e-01,-4.168734491315131963e-01,-2.977667493796525844e-01,-1.389578163771712505e-01,1.985111662531010082e-02,1.588089330024813339e-01,4.367245657568238348e-01,6.550868486352360298e-01
