6.195906368420088794e-01,1.000000000000000000e+00,7.247810294260734199e-02,2.737018762001757616e-03,1.971587965632465855e-01,1.003857346674527501e-01,5.673712187930856493e-02,4.299510512819016556e-02,1.124657911335446153e-01,0.000000000000000000e+00,1.856687399317037690e-01,1.733739194373346837e-01,1.728652408980065613e-01
3.371646640699333536e-02,1.000000000000000000e+00,1.047572621388495467e-01,6.836538719749185242e-03,4.039811540046882032e-01,1.714647809439794057e-01,0.000000000000000000e+00,6.455640068167753376e-02,4.484647064390095972e-01,8.345325667498720845e-02,1.639459467614880900e-02,4.463240684412246861e-01,2.841252393596380710e-01
5.018794660693671750e-01,1.000000000000000000e+00,2.347408384617621913e-01,3.670900285737929009e-02,4.069371935310924226e-01,6.234011246092273639e-01,1.620182964862433295e-01,0.000000000000000000e+00,3.500704781628737883e-01,3.631727312201013524e-01,3.315275904951514585e-02,3.193170420998777126e-01,4.574251999459669760e-01
4.344860904047425088e-01,1.000000000000000000e+00,6.357401783828203756e-02,1.007353056234456534e-01,3.087939589500134363e-01,2.530699982914585977e-01,0.000000000000000000e+00,1.154346565127100793e-01,3.123638960341351689e-01,1.130516714400961811e-02,8.704039475290316352e-02,4.362448338512503465e-01,1.037282668519232121e-01
2.832402607217115453e-01,1.000000000000000000e+00,6.110206190380480101e-02,2.474013300815116126e-02,7.087688827773612477e-02,3.612454054338520154e-02,3.924653007971112134e-02,0.000000000000000000e+00,2.650916268829640876e-02,8.318247518097234678e-05,3.467860579951265870e-02,8.678908019286589448e-02,7.597524733617176673e-02
4.175923998384433733e-01,1.000000000000000000e+00,1.101015783762800543e-01,7.547269659088889915e-02,3.822193238575755658e-01,5.946848547374470328e-01,9.962520947492169154e-02,1.970947415359958633e-04,1.626431818430562615e-01,5.141830995575193963e-01,4.480345455344226790e-01,0.000000000000000000e+00,3.809761483045528419e-01
5.265475855705494812e-01,1.000000000000000000e+00,1.610334106213154315e-01,0.000000000000000000e+00,4.333722320459814648e-01,4.290122425216942870e-01,4.687567008268048868e-02,4.993039095829296219e-03,4.032896295584205149e-01,2.345583970234028925e-01,0.000000000000000000e+00,1.879296622201251099e-01,4.171916330065701950e-01
6.397251039294160613e-01,1.000000000000000000e+00,2.660596631809166168e-01,1.000893948044916625e-02,3.055509833709685319e-01,7.100852324452435749e-01,3.325945521545256578e-01,1.106119585082657175e-01,0.000000000000000000e+00,1.441519515644803240e-01,1.720830255376980811e-01,6.155443698583843576e-02,6.389893769418229785e-02
3.969969452195336590e-01,1.000000000000000000e+00,1.775297910940816515e-01,6.347196544458859335e-03,2.617187509348953833e-01,4.687669600366454192e-01,1.283474465645262907e-01,5.069967496490400752e-03,3.160556386702493420e-02,2.382094395189476577e-01,2.502281880179771378e-01,0.000000000000000000e+00,9.969545942702393027e-02
5.127581997033314742e-01,1.000000000000000000e+00,1.113640595998253158e-01,4.733100746024016675e-02,4.604955978071996747e-01,3.691245697066715681e-01,3.498999251630805635e-02,0.000000000000000000e+00,2.519288006103279076e-01,5.140389423333133756e-01,4.039566533934933756e-02,1.677951904245922887e-01,6.736607088887465178e-01
