1.458792319424895290e-01,2.014569091553726488e-01,1.266832453581150965e-02,1.962291411078955217e-01,1.000000000000000000e+00,6.298013492489085152e-01,3.426871108064241112e-01,7.449776495262926124e-02,1.423260366350858064e-01,2.320537495552238982e-01,8.773023606494194729e-03,0.000000000000000000e+00,3.169313816898736841e-02
2.875915733764820501e-02,3.963919606476066226e-01,8.733653376479699054e-03,9.816915230417730398e-02,1.000000000000000000e+00,4.149504803348105092e-02,0.000000000000000000e+00,1.811936760738614427e-01,2.988731233530188547e-01,1.538289408715708649e-02,1.144514045320107476e-01,2.751998094449897292e-01,6.857331529415250371e-02
4.971647762927488556e-01,3.912811743609456716e-01,4.259893527170891675e-02,1.922608053438879805e-01,1.000000000000000000e+00,2.129004676141617869e-01,1.119070715570632049e-02,7.399786463269816816e-02,7.872611373732844031e-01,1.021688249460188935e-01,0.000000000000000000e+00,4.678797631088339459e-01,1.218153783616773705e-01
4.407506879930794819e-01,3.123208587796130198e-01,4.443993253616877748e-03,2.699236878935676320e-01,1.000000000000000000e+00,7.980901768676838814e-02,4.711577675487101102e-02,2.410703061122240476e-01,2.702794357977467699e-01,0.000000000000000000e+00,1.908182638234937334e-01,1.910815932869586176e-01,1.299095718016197477e-02
1.024628394105707579e-01,8.837399841115400889e-02,0.000000000000000000e+00,3.867743399409950267e-01,1.000000000000000000e+00,1.282866966993404800e-01,7.186090073835242620e-03,1.553737006086983730e-01,3.149781537215719518e-01,1.344008119139289970e-01,8.733387253838967301e-02,5.002354171500485863e-02,1.077733716121261889e-03
8.016598234849451332e-01,3.808227304438389083e-01,2.006619968516173795e-03,3.090436367770034720e-01,1.000000000000000000e+00,2.134088560649495536e-01,0.000000000000000000e+00,3.776163112768169544e-02,4.917659297435816312e-01,6.697984101818402758e-01,1.413634657000073513e-01,1.010873963566789185e-01,5.686272382379525814e-01
6.437130029700640632e-01,4.427090093491541922e-01,3.723375318237447107e-02,1.372898244695059666e-01,1.000000000000000000e+00,1.731329397259661063e-01,0.000000000000000000e+00,1.486901543880062293e-01,5.576515381078140932e-01,9.130104484488409111e-02,4.184121690569874569e-03,2.741310414959668984e-01,2.030085399643788147e-01
4.473893452978449092e-01,3.115784085887990940e-01,3.459836375147094800e-02,2.015562609752946377e-01,1.000000000000000000e+00,3.170114762227385086e-01,5.935051485386434039e-02,0.000000000000000000e+00,1.609748639637167966e-01,5.467934919158895513e-01,3.604075707842405163e-01,1.468667496330025753e-02,2.110858555537862280e-01
2.631646330335434270e-01,2.789615053967644531e-01,6.187962654859354220e-03,2.732735097455571416e-01,1.000000000000000000e+00,1.951104494543242640e-01,0.000000000000000000e+00,3.563914808936109735e-02,3.905664560396347462e-01,5.278895329447379492e-01,8.896140019671272547e-02,3.369724563369570075e-02,2.596227272030345312e-01
6.959215900126212162e-01,4.725629752181192966e-01,2.887558716206395718e-02,2.038166721577759910e-01,1.000000000000000000e+00,1.630936424010849539e-01,0.000000000000000000e+00,1.146012907039404977e-01,5.829451789586965749e-01,2.743480133169472479e-01,1.552814764635068604e-03,4.267119880439826374e-01,3.822657685951750817e-01
