4.147522064330059210e-01,3.367452602895624203e-01,0.000000000000000000e+00,3.320605491351033556e-01,3.799535662052964669e-01,1.275193018970063874e-01,7.891802290549235765e-01,9.923137510570873010e-01,5.602439399648594387e-01,3.579530994669404692e-02,5.914030635109457368e-01,1.000000000000000000e+00,6.875661191202011580e-01
9.821720060634127059e-01,1.000000000000000000e+00,2.612040053224295999e-01,1.463570857813547843e-01,4.174155028107547349e-01,1.843204333351747271e-01,9.512032501166852935e-03,4.919927773748392630e-01,5.312995652263885482e-01,0.000000000000000000e+00,2.335309739641285576e-01,8.392444090949675584e-01,8.031319323943769684e-01
1.000000000000000000e+00,8.613333490212081722e-01,2.388727503790986084e-01,3.208218671704732849e-01,5.397086145356255749e-01,4.300974090707627151e-01,0.000000000000000000e+00,2.648475437343805194e-01,4.213877951449312431e-01,1.354783273719777081e-01,1.236214863074396042e-01,5.268132832719140124e-01,4.061005853422865464e-01
1.000000000000000000e+00,9.345870817672707886e-01,4.375091928768593541e-01,2.117986269186609705e-01,5.061034410664416727e-01,3.462121222836206935e-01,1.650005663360212121e-02,2.620909871830455762e-01,2.656180097934673356e-01,0.000000000000000000e+00,3.114511286505624588e-01,5.114026544286711662e-01,3.355846869712904579e-01
6.100790703287258809e-01,6.004892429150673339e-01,4.639727163326779480e-01,2.837485340564406822e-01,1.559879586620170067e-01,1.635244651845754738e-01,2.094145652833485360e-01,1.973499322149859792e-01,0.000000000000000000e+00,1.568764908476713016e-01,5.769993864506558490e-01,9.646881048752141696e-01,1.000000000000000000e+00
4.710912524074529206e-01,1.190275419073714147e-01,5.432645049406995552e-01,5.844201579181835804e-01,2.189842124006866342e-01,4.224494825753585814e-01,9.504204355849384944e-01,1.000000000000000000e+00,4.722289006838851777e-01,0.000000000000000000e+00,3.716161474183010127e-01,7.219454241280087725e-01,4.953711702602239253e-01
1.000000000000000000e+00,7.983106705563604022e-01,3.022581345760150251e-02,3.386519830596076974e-01,5.979883531765507465e-01,2.372701492782134103e-01,6.380203275586965317e-02,4.975093853097899976e-01,5.373008629950920545e-01,0.000000000000000000e+00,1.218155692064656348e-01,5.977271885469094270e-01,4.443527112291041359e-01
1.703125335576984867e-01,0.000000000000000000e+00,3.176626133316642897e-01,8.219369683201138699e-02,3.508717215993799599e-01,8.873377406061077055e-01,1.000000000000000000e+00,8.141516067859534411e-01,3.661475896437408339e-01,3.361337660380999126e-01,7.556822384421072458e-01,9.867992794573225979e-01,7.373632057474085455e-01
2.428265282942981829e-01,0.000000000000000000e+00,4.274222435082712934e-01,3.797133155797028925e-01,8.228211446347288849e-02,4.538039587190028645e-01,9.048649940586014351e-01,1.000000000000000000e+00,6.595364946401092165e-01,1.697533111599886305e-02,4.831528704974837329e-01,8.325431215249913253e-01,6.298092453719869033e-01
1.000000000000000000e+00,6.660733478025274712e-01,0.000000000000000000e+00,6.066116332518860510e-01,6.602478871013004458e-01,1.453432979339454867e-01,2.771576777695433091e-01,6.805040745592161322e-01,6.090543276742371726e-01,1.116121068394554938e-01,4.050886345466543637e-02,5.182162542016642837e-01,4.253377011745491099e-01
